OBJECTID,Record_ID,Year_Obs,Source,Mangement,LOCDETAILS,GENERALCOMS,x,y
1037,57075,2004,CNDDB,PVT,"SITE IS LOCATED ~2 MILES UP GATES CANYON ROAD, WHERE THE STREAM COMES CLOSEST TO THE ROAD.","ON 5 JUN 2004, 2 ADULTS WERE OBSERVED BASKING ON MOIST ROCKS ADJACENT TO A CLEAR POOL.",-178725.274499999999534,42464.978100000000268
1038,42197,2004,CNDDB,DPR-HENRY W COE SP,THE FISHLESS SECTION IN THE VICINITY OF POVERTY FLATS YIELDED THE GREATEST NUMBER OF TADPOLES.,"2 ADULTS OBSERVED IN JUN 1996. 1 ADULT AND A SMALL NUMBER OF TADPOLES OBSERVED ON 5 JUN 2004 BETWEEN HOBBS ROAD AND WILLOW SPRING; 7 ADULTS AND A SMALL NUMBER OF TADPOLES OBSERVED ON 12 JUN 2004, BETWEEN HOBBS ROAD AND POVERTY FLAT.",-135630.599400000006426,-88321.828899999993155
1039,75125,2004,CNDDB,USFS-MENDOCINO NF,"ABOUT 0.2 MI NORTH OF SKELETON CREEK. MAPPED TO PROVIDED COORDINATES, PUTTING OCCURRENCE ALONG ROAD NORTH OF SKELETON CK.",ON 15 JUN 2004 1 INDIVIDUAL OBSERVED ALONG NORTH SIDE OF SKELETON CREEK.,-242516.377399999997579,162433.435900000011316
1040,75128,2004,CNDDB,USFS-MENDOCINO NF,1.1 MI EAST OF SKELETON CREEK AT EEL RIVER. MAPPED TO PROVIDED COORDINATES AS THREE POLYGONS ALONG CREEK WEST OF LOWER NYE CAMPGROUND.,ON 15 JUN 2004 6 INDIVIDUALS OBSERVED. 16 JUN 2004 19 INDIVIDUALS OBS ALONG SKELETON CREEK.,-243476.948100000008708,161759.458899999997811
1041,75135,2004,CNDDB,USFS-MENDOCINO NF,ALONG COPPER BUTTE CREEK. MAPPED TO PROVIDED COORDINATES.,ON 17 JUN 2004 1 INDIVIDUAL OBSERVED ALONG COPPER BUTTE CREEK.,-244671.106599999999162,160705.708500000007916
1042,75138,2004,CNDDB,USFS-MENDOCINO NF,ALONG BERRY CREEK FROM JCT WITH EEL R. SE FOR ABOUT 0.38 MILES. MAPPED TO PROVIDED COORDINATES.,ON 17 JUN 2004 25 INDIVIDUALS OBSERVED ALONG BERRY CREEK.,-245510.332400000013877,160072.783300000010058
1043,75145,2004,CNDDB,USFS-MENDOCINO NF,ALONG HUMMINGBIRD CREEK IN N1/2 SEC 22 AND SW1/4 SEC 15 . MAPPED TO PROVIDED COORDINATES.,ON 18 JUN 2004 33 INDIVIDUALS OBSERVED ALONG HUMMINGBIRD CREEK.,-246295.529100000014296,158069.726499999989755
1044,75146,2004,CNDDB,USFS-MENDOCINO NF,ALONG THISTLE GLADE CREEK. MAPPED TO PROVIDED COORDINATES W AND E OF ROAD IN SW1/4 SEC 22.,ON 19 JUN 2004 27 INDIVIDUALS OBSERVED ALONG THISTLE GLADE CREEK.,-246635.937899999989895,156919.327199999999721
1045,69226,2004,CNDDB,DPR-INDIAN GRINDING ROCK SHP,0,5 FROGS OBSERVED DURING A SURVEY CONDUCTED IN JUL 2000. 13 FROGS OBSERVED DURING A SURVEY CONDUCTED IN JUL 2001. 1 ADULT OBSERVED ON 1 JUL 2004.,-56299.776100000002771,45616.840100000001257
1046,70468,2004,CNDDB,CALTRANS,SITE IS LOCATED BETWEEN THE RIVER AND HIGHWAY 101 AT CONFUSION HILL.,3 ADULTS OBSERVED ON 8 JUL 2004.,-321030.368000000016764,218760.167300000000978
1047,57877,2004,CNDDB,PVT-MODINI RANCH,"SITE IS LOCATED ON THE 1700-ACRE MODINI RANCH, UNDER CONSERVATION EASEMENT WITH SONOMA COUNTY AGRICULTURAL PRESERVATION AND OPEN SPACE DISTRICT (SCAPOSD).",2 ADULTS AND 3 JUVENILES OBSERVED ON 29 JUL 2004.,-238322.721500000014203,79778.174199999994016
1048,75121,2004,CNDDB,USFS-MENDOCINO NF,MAPPED TO PROVIDED COORDINATES.,ON 30 JUL 2004 29 INDIVIDUALS OBSERVED ALONG HORSE CREEK.,-245176.751900000002934,171406.772300000011455
1049,75091,2004,CNDDB,USFS-MENDOCINO NF,"INDIVIDUALS OBSERVED ALONG 2 WATERWAYS: EEL RIVER (A) & CORBIN CREEK (B). MAPPED TO PROVIDED COORDINATES IN S1//2 SEC 2 ALONG CORBIN CK, AND ALONG EEL RIVER IN E1/2 SEC 3 AND SLIGHTLY INTO SEC 34.","(A): ON 29 JUL 2004 5 INDIVIDUALS OBSERVED, 30 JUL 2004 1 INDIVIDUAL OBS, 31 JUL 2004 14 INDIVIDUALS OBS ALONG EEL RIVER. (B) ON 31 JUL 2004 18 INDIVIDUALS OBS ALONG CORBIN CREEK.",-244811.053600000013830,171849.337900000013178
1050,75144,2004,CNDDB,USFS-MENDOCINO NF,ALONG RATTLESNAKE CREEK W OF EEL RIVER FOR ABOUT 0.5 MILES. MAPPED TO PROVIDED COORDINATES.,ON 1 AUG 2004 54 INDIVIDUALS OBSERVED ALONG RATTLESNAKE CREEK.,-245748.238600000011502,167905.452199999999721
1051,70467,2004,CNDDB,CALTRANS,0,12 NEAR-METAMORPHOSED LARVAE RELOCATED ON 10 AUG 2004 FROM A TEMPORARILY DEWATERED PORTION OF THE CREEK DURING BRIDGE CONSTRUCTION.,-291720.483499999972992,116108.936000000001513
1052,75816,2004,CNDDB,NPS-REDWOOD NP,REACH #13 MAPPED TO PROVIDED COORDINATES AT MAY CREEK & NEWTON B DRURY SCENIC PKWY (OLD HWY 101) CROSSING (REI05D0001).,1 INDIVIDUAL CAPTURED AND RELEASED ON 5 AUG 2004 AND 1 INDIVIDUAL CAPTURED AND RELEASED ON 10 AUG 2004 DURING ELECTROFISHING SURVEYS.,-337205.137099999992643,377487.482399999978952
1053,48997,2004,CNDDB,USFS-SHASTA/TRINITY NF,"MAPPED TO T35N R02W SEC'S 28, 29, 31 & 32 ALONG SQUAW CREEK, DINNER GULCH & LOW PASS CREEK.","4 COLLECTED BY J. B. GORMAN JR. ON 14-15 OCT 1950 (MVZ 52327-52329, 52331). 1 ADULT OBSERVED ON 7 AUG 2002. 2 JUVENILES & 1 TADPOLE OBS ~0.25 MI ABOVE SHASTA LAKE; 1 JUV OBS NEAR SALT CREEK CONFLUENCE ON 25 AUG 2004.",-179620.791999999986729,317306.402500000025611
1054,53122,2004,CNDDB,PVT,0,"2 ADULTS OBSERVED ON 20 OCT 2003. 3 ADULTS CAPTURED ON 25 AUG 2004; FROGS WERE RELOCATED DOWNSTREAM OF THIS SITE TEMPORARILY, DURING FISH BARRIER MODIFICATION.",-220281.521799999987707,33588.265500000001339
1055,58812,2004,CNDDB,USFS-SHASTA/TRINITY NF,0,1 JUVENILE OBSERVED ON 26 AUG 2004.,-180368.114299999986542,314660.543799999984913
1056,57092,2004,CNDDB,PVT,SITE IS LOCATED AT 33794 BALCH PARK ROAD.,1 ADULT OBSERVED ON 29 AUG 2004.,107772.984800000005635,-205352.401000000012573
1057,58814,2004,CNDDB,USFS-SHASTA/TRINITY NF,0,1 JUVENILE OBSERVED ON 31 AUG 2004.,-181332.023300000000745,312276.094199999992270
1058,57296,2004,CNDDB,PVT-SAGE CREEK RANCH,0,1 METAMORPH OBSERVED ON 1 SEP 2004.,-199587.329399999987800,55775.030500000000757
1059,75819,2004,CNDDB,UNKNOWN,REACH #32 MAPPED TO PROVIDED COORDINATES (REI05D0001).,2 ADULTS CAPTURED AND RELEASED DURING AN ELECTROFISHING SURVEY ON 14 SEP 2004.,-325864.931600000010803,347475.326799999980722
1060,59725,2004,CNDDB,DPR-HENRY W COE SP,0,1 ADULT AND ~10 METAMORPHS OBSERVED ON 18 SEP 2004.,-129115.851999999998952,-100200.855299999995623
1061,35622,2004,CNDDB,DPR-HENRY W COE SP,"7-MI STRETCH OF STREAM SURVEYED 29 MAY+3 OCT 2004. BY OCT 2004 CREEK REDUCED TO SMALL POOLS, 95% DRY. FELLERS SITE IDS: S-723B & S-732 MAPPED TO COORDINATES IN VIC OF MIDDLE FK COYOTE CRK JCT (A); S-723 ~0.9 MI N OF GILROY HOT SPRINGS (B).",1 AD COLL (CAS 195940) 13 JUN 1994. (B): 4 AD/44 JUV/174 TADPOLES OBS JUL 1995. (A): 24 JUV/147 TAD OBS JUL 1995. 1 AD/10+ TAD 13 JUL 1998. 8 AD/DOZENS OF TAD 6 JUL 2003. 3 AD/4 JUV/100'S OF TAD 29 MAY 2004; 5 AD/205 METAMORPHS 3 OCT 2004.,-131645.248400000011316,-96844.316600000005565
1062,75560,2004,CNDDB,NPS-REDWOOD NP,"FELLERS SITE IDS: R-098 MAPPED JUST E OF BRIDGE CREEK; R-084A, R-084B MAPPED ON UNNAMED TRIBUTARY JUST WSW OF BRIDGE CREEK CONFLUENCE (WEST FEATURE). REI05D0001 REACH #25 MAPPED ACCORDING TO COORDINATES GIVEN",6 ADULTS & 9 SUBADULTS OBSERVED ON 19 MAY 1994 AT R-084A. 1 ADULT OBSERVED ON 21 JUN 1994 AT R-084B. 1 ADULT & 2 SUBADULTS OBSERVED ON 21 JUN 1994 AT R-098. 1 CAPTURED & RELEASED  5 OCT 2004 AT REACH #25 DURING ELECTROFISHING SURVEY.,-335656.494999999995343,358750.610400000005029
1063,75821,2004,CNDDB,UNKNOWN,REACH #40 MAPPED TO PROVIDED COORDINATES (REI05D0001).,3 INDIVIDUALS OBSERVED ON 5 OCT 2004.,-325139.956699999980628,338466.068199999979697
1064,74966,2004,CNDDB,UNKNOWN,3 SITES AT MAPLE GROVE CAMP GROUND.,"ON 14-22 JUNE 2004 1 EGG MASS & 1 JUVENILE OBSERVED AT SITE A, 1 EGG MASS & 1 TADPOLE OBS AT SITE B, 1 EGG MASS OBS AT SITE C. 6-15 JUL 1 TAD OBS AT SITE B. 26 AUG-2 SEP 1 METAMORPH OBS AT SITE A. 23 SEP-12 OCT METAMORPH OBS AT SITE B.",-39486.996299999998882,84062.697000000000116
1065,63320,2004,CNDDB,BLM,0,1 ADULT COLLECTED ON 29 OCT 2004.,-220556.676500000001397,75692.574999999997090
1066,63321,2004,CNDDB,BLM,0,1 JUVENILE COLLECTED ON 29 OCT 2004.,-218868.230899999995017,76511.523499999995693
1067,59708,2004,CNDDB,UNKNOWN,FROGS OBSERVED IN SHALLOW POOLS AND IN EMERGENT VEGETATION.,7 INDIVIDUALS OBSERVED ON 18 NOV 2004.,-243001.249899999995250,90215.589200000002165
1068,59712,2004,CNDDB,UNKNOWN,0,1 INDIVIDUAL OBSERVED ON 18 NOV 2004.,-241359.659199999994598,89215.364799999995739
1069,62041,2005,CNDDB,PVT-PGE,0,1 JUVENILE AND 3 EGG MASSES OBSERVED ON 19 APR 2005.,-169814.748400000011316,270170.327500000013970
1070,62038,2005,CNDDB,PVT-PGE,0,2 ADULTS AND 16 JUVENILES OBSERVED ON 25 APR 2005.,-163009.481900000013411,266605.077199999999721
1071,61999,2005,CNDDB,PVT,0,"1 ADULT, 2 JUVENILES, AND 3 EGG MASSES OBSERVED ON 26 APR 2005.",-168093.379799999995157,267299.503199999977369
1072,61244,2005,CNDDB,UNKNOWN,0,"10 ADULT FROGS (4 PAIRS IN AMPLEXUS) CAPTURED IN A UCCE SALMONID OUTMIGRANT FUNNEL TRAP ON 27 APR 2005; A VISUAL SURVEY WAS CONDUCTED TO DETECT EGG MASSES, BUT NONE WERE FOUND.",-269092.607200000027660,62687.132799999999406
1073,59719,2005,CNDDB,DPR-HENRY W COE SP,0,3 JUVENILES AND 2 EGG MASSES OBSERVED IN ROBINSON CREEK ON 20 MAR 2004; 1 ADULT AND 2 JUVENILES OBSERVED IN SOUTH FORK ORESTIMBA CREEK ON 21 MAR 2004. 1 ADULT OBSERVED ON 15 MAY 2005.,-120567.609800000005635,-80783.945000000006985
1074,70453,2005,CNDDB,"BLM, BOR, PVT",SITE IS PART OF THE OHV-CHAPPIE/SHASTA AREA.,"1 ADULT, 1 JUVENILE, AND 2 OF UNDETERMINED AGE/LIFESTAGE OBSERVED ON 21 MAY 2005.",-207227.073800000012852,299258.299699999974109
1075,70455,2005,CNDDB,"BOR, BLM",0,2 JUVENILES AND 2 OF UNKNOWN AGE/LIFESTAGE OBSERVED ON 21 MAY 2005.,-207860.455500000010943,298251.807099999976344
1076,70458,2005,CNDDB,BLM,0,1 ADULT AND 2 JUVENILES OBSERVED ON 21 MAY 2005.,-222126.559299999993527,302972.814100000017788
1077,70457,2005,CNDDB,BLM,0,1 ADULT OBSERVED ON 3 JUN 2005.,-218993.051700000010896,307430.084199999982957
1078,70454,2005,CNDDB,"BLM, BOR",0,"4 ADULTS, 6 JUVENILES, 76 LARVAE, AND 5 EGG MASSES OBSERVED ON 4 JUN 2005.",-207004.271799999987707,294161.309100000013132
1079,63728,2005,CNDDB,UNKNOWN,SITE IS LOCATED ~100' UPSTREAM FROM THE PARSONS CREEK CONFLUENCE.,2 ADULTS OBSERVED ON 14 JUN 2005.,-268397.025000000023283,116039.335699999995995
1080,75156,2005,CNDDB,USFS-MENDOCINO NF,ALONG WHITNEY CREEK. MAPPED TO PROVIDED COORDINATES IN NW1/4 OF NW1/4 SEC 18.,ON 19 JUN 2005 5 INDIVIDUALS OBSERVED ALONG WHITNEY CREEK.,-268999.254200000024866,160658.348900000011781
1081,75511,2005,CNDDB,UNKNOWN,FELLERS SITE IDS: Y-425A & Y-425B MAPPED TO PROVIDED COORDINATES ABOUT 0.6 MI NORTH OF PERUVIAN GULCH. Y-425B AT NATURAL BRIDGE & APPROX 0.1 MILE SOUTH OF Y-425A.,"8 ADULTS, 49 SUBADULTS, 244 LARVAE & 3 EGG MASSES OBSERVED DURING ANNUAL SURVEYS IN 1993-2001, 2003, & 2005 AT Y-425A. 1 ADULT, 5 SUBADULTS OBSERVED ON 19 OCT 1993 AT Y-425B.",-41811.171499999996740,4418.401499999999942
1082,62863,2005,CNDDB,UNKNOWN,SUITABLE BREEDING HABITAT OCCURS UPSTREAM IN AUSTIN CREEK.,1 JUVENILE FROG OBSERVED ALONG THE GRAVEL BAR ON 20 SEP 2005.,-265781.658200000005309,54186.203099999998813
1083,63325,2005,CNDDB,NPS-WHISKEYTOWN NRA,0,"2 ADULTS AND 9 METAMORPHS OBSERVED ON 23 JUN 2004; SITE VISIT ALSO MADE ON 20 MAY 2004. 5 ADULTS, 19 JUVENILES, 2 LARVAE AND 1 OF UNKNOW AGE/LIFESTAGE OBSERVED DURING 5 VISITS (2, 15, & 26 JUN, 29 AUG, AND 3 OCT 2005).",-219910.517099999997299,296996.215700000000652
1084,63324,2005,CNDDB,NPS-WHISKEYTOWN NRA,0,1 ADULT AND 7 METAMORPHS OBSERVED ON 24 MAY 2004; SITE REVISTED ON 10 AUG 2004. 2 ADULTS AND 2 EGG MASSES OBSERVED DURING 2 VISITS (25 JUN AND 4 OCT 2005).,-219889.496899999998277,294523.194299999973737
1085,63331,2005,CNDDB,NPS-WHISKEYTOWN NRA,"FELLERS SITE ID: WT-009 MAPPED TO PROVIDED COORDINATES ALONG WILLOW CREEK JUST NW OF CRYSTAL CREEK RD CROSSING IN UPPER END OF POLYGON, WEST OF HWY 299 & CRYSTAL CREEK RD JCT (SITE A).","2 AD, 2 SUBAD, 89 LARVAE OBS 15 JUN 1994; 2 AD, 1 SUB, 432 LAR, 2 EGG MASSES 14 JUN 1995 AT SITE A. 10 AD, ~50 LARVAE 1 & 6 MAY 2003. 23 AD, 207 METAMORPHS SEP 2004. 19 AD, 107 JUV, 156 TAD, 1 UKN OBS 2, 15, & 28 JUN, 30-31 AUG & 4 OCT 2005",-222997.419300000008661,297350.292100000020582
1086,63327,2005,CNDDB,NPS-WHISKEYTOWN NRA,"STREAM FLOWS THROUGH A HEAVY DAY-USE AREA BEFORE REACHING RESERVOIR. FELLERS SITE ID: WT-002A MAPPED TO PROVIDED COORDINATES IN NORTHERN AREA OF POLYGON AT MOUTH OF BRANDY CREEK & WHISKEYTOWN LAKE, JUST E OF BRANDY CREEK CAMPGROUND.",WT-002A: 1 ADULT & 2 EGG MASSES OBSERVED ON 17 MAY 1994. 11 METAMORPHS OBSERVED ON 9 AUG 2004. 5 JUVENILES AND 5 LARVAE OBSERVED DURING TWO VISITS (31 AUG AND 5 OCT 2005).,-217875.948600000003353,291565.894499999994878
1087,63329,2005,CNDDB,NPS-WHISKEYTOWN NRA,SITE IS LOCATED NEAR THE N.E.E.D. CAMP.,"5 ADULTS AND 25 METAMORPHS OBSERVED ON 27 SEP 2004. 11 ADULTS, 27 JUVENILES, AND 1 LARVA OBSERVED DURING 3 VISITS (26 JUN, 31 AUG, AND 5 OCT 2005).",-215380.445700000011129,287890.788899999985006
1088,63323,2005,CNDDB,DPR-RICHARDSON GROVE SP,0,2 ADULTS OBSERVED ON 7 OCT 2005.,-323699.275900000007823,229558.442500000004657
1089,70456,2005,CNDDB,NPS-WHISKEYTOWN NRA,0,"1 ADULT, 1 JUVENILE, AND 1 OF UNKNOWN AGE/LIFESTAGE OBSERVED DURING 2 VISITS (29 AUG AND 13 OCT 2005).",-216563.824699999997392,296416.394299999985378
1090,70483,2006,CNDDB,MENDOCINO COLLEGE FOUNDATION,"ADULT FROGS WERE FOUND ALONG THE MAIN STREAM IN PARTLY SHADED/OPEN AREAS, BUT NOT IN CLOSED CANOPY/CONIFER DOMINATED REACH; TADPOLES FOUND PRIMARILY IN THE SIDE CHANNEL.",22 ADULTS AND 50+/- TADPOLES OBSERVED ON 30 MAY 2006.,-279738.634900000004563,136004.027899999986403
1091,68954,2006,CNDDB,UCNR-COLD CANYON RESERVE,0,25+ ADULT AND SUB-ADULT FROGS OBSERVED ON 11 JUN 2006.,-181740.258100000006380,54176.557200000002922
1092,70434,2006,CNDDB,NPS-WHISKEYTOWN NRA,CHAPPIE SHASTA OHV AREA LIES UPSTREAM FROM THIS SITE.,475 LARVAE OBSERVED ON 14 JUN 2006.,-207831.346900000004098,303578.684300000022631
1093,70465,2006,CNDDB,USFS-LASSEN NF,3 SITES: ~800' DOWNSTREAM FROM USFS RD 28N29 BRIDGE CROSSING (SITE A). 300' UP A SIDE DRAINAGE THAT FLOWS INTO DEER CREEK ~1000' DOWNSTREAM FROM BRIDGE (B). FELLERS SITE ID: L-052B) ~0.3 MI ENE OF DEER CREEK & TRIBUTARY CONFLUENCE (C).,1 SUBADULT & 5 LARVAE OBSERVED ON 12 AUG 1994 (SITE C). 6 ADULTS OBSERVED ALONG DEER CREEK (A). 1 ADULT OBSERVED IN THE TRIBUTARY ON 17 JUN 2006 (B).,-145492.770199999999022,229517.566800000000512
1094,68031,2006,CNDDB,UNKNOWN,0,11 JUVENILE FROGS OBSERVED ON 15 AUG 2006.,-251482.660000000003492,81220.554099999993923
1095,41721,2006,CNDDB,PVT-HARBIN HOT SPRINGS,SITE IS LOCATED ALONG THE CREEK AT HARBIN HOT SPRINGS CAMPING/RECREATION AREA.,3 ADULTS AND 100'S OF TADPOLES OBSERVED ON 31 MAY 1999. 1 ADULT AND 27 METAMORPHS OBSERVED ON 12 SEP 1999 DURING A 35-MINUTE SURVEY. 1 ADULT OBSERVED ON 20 AUG 2006.,-230424.480000000010477,89333.132800000006682
1096,66385,2006,CNDDB,DPR-SOUTH YUBA RIVER SP,"FROGS WERE OBSERVED IN A BACKWATER AREA (MEASURING ~1.5M X 1.0M), ADJACENT TO A TRANSITION FROM MAIN CHANNEL POOL TO RIFFLE.",INCIDENTAL OBSERVATION OF 6 JUVENILE FROGS (SVL = 18-25MM) ON 16 SEP 2006.,-93859.087100000004284,142996.138999999995576
1097,49989,2006,CNDDB,USFS-SHASTA/TRINITY NF,"FROGS OBSERVED ALONG OPEN, SUNNY BANKS OF SACRAMENTO RIVER. NEAR CONFLUENCE OF CAMPBELL CREEK & UPPER SACRAMENTO RIVER. UPPER SACRAMENTO RIVER BETWEEN RIVERVIEW & DOG CREEK, SOUTH OF CAMPBELL CREEK & UNION PACIFIC RAILROAD TRAIN TRESTLE.","UNKNOWN # OBSERVED IN 1993. ~50 SUBADULTS OBS ON 13 OCT 2002. 1 ADULT & 1 TADPOLE OBS ON 10 JUL 2003. 20-30 JUV OBS ON 26 SEP 2006. SURROUNDING LAND USE: RECREATION, RAILROAD CORRIDOR & I-5 TRAFFIC ADJ TO RIVER.",-203701.689899999997579,327215.444599999987986
1098,63767,2006,CNDDB,PVT,0,2 ADULTS OBSERVED ON 22 OCT 2005.  1 ADULT OBSERVED ON 25 OCT 2006.  THIS IS ALSO A STEELHEAD SPAWNING AREA; 32 JUVENILE STEELHEAD SEINED AT SITE.,-289000.640699999989010,81000.909400000004098
1099,75010,2007,CNDDB,PVT-KATHRYN HALL VINEYARDS,"MAPPED TO PROVIDED COORDINATES. FOOTHILL YELLOW-LEGGED FROGS (FYLF) FOUND IN SMALL UNNAMED TRIBUTARY TO CAPELL CREEK. STEEP, WOODED, ROCKY SLOPES LEAD TO ROCKY CREEK ABOUT 2-6 FT WIDE.","ON 14 MAR 2007 3 JUVENILES OBSERVED. CREEK CONTAINED LITTLE WATER, DRY BY JULY. SUCCESSFUL BREEDING LIKELY RARE IN TRIBUTARY. NEARBY WATERWAY: MILLIKEN CREEK INVADED BY BULLFROGS & GREEN SUNFISH LIKELY DETRIMENTAL TO FYLF POPULATIONS.",-192998.127999999996973,47253.459499999997206
1100,69005,2007,CNDDB,BLM,"FROGS OBSERVED IN TWO AREAS OF THE CREEK, BISECTED BY A TRAIL THAT INCLUDES A LARGE METAL PIPE THROUGH WHICH THE STREAM FLOWS.","2 ADULTS OBSERVED IN THE DOWNSTREAM PORTION, AND 2 JUVENILES OBSERVED IN THE UPSTREAM PORTION ON 16 MAR 2007.",-206078.170699999987846,300454.796700000006240
1101,35623,2007,CNDDB,SANTA CLARA CO-CALERO CO PARK,SITE IS LOCATED ADJACENT TO THE LOCKED GATE ON CASA LOMA ROAD. MAPPED TO PROVIDED COORDINATES ALONG BALDY RYAN (CANYON).,2 ADULTS OBSERVED ON 13 JULY 1998. 1 ADULT OBSERVED ON 24 MAR 2007 BY TOM COCHRANE.,-157477.053500000009080,-94947.163400000004913
1102,75647,2007,CNDDB,UNKNOWN,FELLERS SITE ID: P-736 MAPPED TO PROVIDED COORDINATES.,1 ADULT OBSERVED ON 14 APR 2007 AT P-736.,-243287.189699999988079,262765.766400000022259
1103,75623,2007,CNDDB,"STATE LANDS COMMISSION, BLM?",FELLERS SITE ID: P-738 MAPPED TO PROVIDED COORDINATES.,2 ADULTS & 1 SUBADULT OBSERVED ON 15 APR 2007 AT P-738.,-235287.653099999995902,273398.136300000012852
1104,75630,2007,CNDDB,BLM,FELLERS SITE ID: P-737 MAPPED TO PROVIDED COORDINATES ABOUT 0.5 MI NORTH OF GRAVES RANCH.,2 ADULTS & 3 SUBADULTS OBSERVED ON 15 APR 2007 AT P-737.,-235112.749400000000605,271136.623299999977462
1105,75672,2007,CNDDB,USFS-MENDOCINO NF,FELLERS SITE ID: Y-809B MAPPED TO PROVIDED COORDINATES.,"SUM OF 55 ADULTS, 96 SUBADULTS, 10544 LARVAE & 36251 EGG MASSES OBSERVED OVER 10 YEARS: 1995-1996, 1999-2004 AND 2006-2007 AT Y-809B.",-228359.475399999995716,152730.718599999992875
1106,70433,2007,CNDDB,DPR-AUBURN SRA,MAPPED TO PROVIDED COORDINATES.,5 ADULTS AND 8 SUB-ADULTS OBSERVED ON 26 MAY 2007 WITHIN AND ALONG THE MARGINS OF A SIDE CHANNEL ALONG THE NORTH BANK. MORE THAN 10 ADULTS & MORE THAN 100 YOUNG-OF-YEAR OBSERVED ALONG NORTH FORK AMERICAN RIVER ON 4 OCT 2007.,-81479.883000000001630,109704.604000000006636
1107,75592,2007,CNDDB,DPR-HUMBOLDT REDWOODS SP,FELLERS SITE IDS: R-123 (NORTH FEATURE: SITE A) & R-124 (SOUTH FEATURE: SITE B) MAPPED TO PROVIDED COORDINATES JUST EAST OF LOWER BULL CREEK FLAT.,"SITE A: 2 ADULTS, 4 SUBADULTS OBS 4 OCT 1994. SITE B: 4 ADS, 4 SUB, 1450 LARVAE OBS 11 JUN 2003; 5 ADS, 8 SUB, 2070 LARVAE, 300 EGG MASSES OBS 26 MAY 2004; 2 SUB, 3515 EGG MASSES OBS  12 MAY 2006; 5 SUB, 2000 LARVAE OBS 26 MAY 2007 AT B.",-334576.382400000002235,265263.842400000023190
1108,6300,2007,CNDDB,USFS-SIX RIVERS NF,"FELLERS SITE: R-118 MAPPED TO PROVIDED COORDINATES IN S AREA OF POLYGON ALONG TRINITY RIVER BTWN 2 UNNAMED TRIBUTARIES, ABOUT 0.9 MI NE OF MINGO CREEK CONFLUENCE, ABOUT 1.3 MI W OF HENNESSY PEAK. S FEATURE MAPPED TO PROVIDED MAP.","175 FROGS OBS JUL 1992; 102 FROGS OBS SEP 1992; UKN # OF FROGS OBS IN 1993 BY WELSH & LIND. 6 AD & 1 JUV OBS 30 MAY 2000. 106 AD, 944 SUBAD, 28,764 LARVAE & 11,329 EGG MASSES OBS OVER 13 SURVEY DAYS FROM 1994-2000 & 2002-2007 AT R-118.",-300924.809999999997672,318797.500600000028498
1109,75574,2007,CNDDB,USFS-SIX RIVERS NF,FELLERS SITE ID: R-121 MAPPED TO PROVIDED COORDINATES AT FOREST ROUTE 6N06 CROSSING.,"SUM OF 146 ADULTS & 80 SUBADULTS OBSERVED OVER 12 YEARS: 1994-2000, 2002-2004 & 2006-2007 AT R-121.",-305314.891799999983050,323587.491600000008475
1110,75556,2007,CNDDB,NPS-REDWOOD NP,"FELLERS SITE IDS: R-006U, R-006ZC (NORTH FEATURES: SITE A), R-006E (SW FEATURE: SITE B) & R-006H, R-083A (SE FEATURE: SITE C) MAPPED TO PROVIDED COORDINATES.","SUM OF 67 ADULTS, 160 SUBADULTS, 14172 LARVAE & 28436 EGG MASSES OBS IN 1994, 1995, 1997, 2004, 2006 & 2007 (SITE A). 4 ADULTS OBS ON 26 JUL 1993 (SITE B). SUM OF 43 ADULTS, 46 SUBADULTS, 850 LARVAE & 18 EGG MASSES OBS 1993-1996 (SITE C).",-336846.696899999980815,361881.955399999977089
1111,74258,2007,CNDDB,PVT-PACIFIC LUMBER CO,LOCATED NORTH OF UNIMPROVED ROAD AT CREEK. NW1/4 OF SW1/4 SEC 32.,"1 ADULT OBSERVED ON 6 JUNE 2007.  AFTER CONSTRUCTION, HABITAT WILL IMPROVE OVER TIME.",-337586.952899999974761,284259.352100000018254
1112,75077,2007,CNDDB,USFS-SHASTA/TRINITY NF,MAPPED TO APPROX 3/4 MILE UPSTREAM OF NAWTAWAKET CREEK & MCCLOUD RIVER CONFLUENCE.,ON 17 JUL 2007 1 ADULT OBSERVED AT A POOL IN LOWER REACH OF NAWATAWKET CREEK.,-189515.964000000007218,328846.945599999977276
1113,52379,2007,CNDDB,"USFS-SIERRA NF, PVT-SCE",FELLERS SITE ID: S-715 MAPPED TO PROVIDED COORDINATES AT MILL CREEK & JOSE CREEK CONFLUENCE (SITE A). FELLERS SITE ID: S-464A & S-464B MAPPED TO JOSE CREEK & MILLION DOLLAR RD CROSSING (B).,"9 ADULTS, 3 JUV & 2 EGG MASSES OBS IN 2002. (A): 5 ADULTS, 37 SUBADULTS, 554 LARVAE & 150 EGG MASSES OBS IN 1997, 1998 & 2004 TO 2007. (B): 54 ADULTS, 585 SUBADULTS & 441 EGG MASSES OBS FROM 1994 TO 1996, 1998 TO 2000 & 2003 TO 2007.",55145.252999999996973,-97408.207299999994575
